MessageType,Seconds,Nanoseconds,r,theta,color,Latitude,Longitude,Orientation.x,Orientation.y,Orientation.z,Orientation.w,LinearAccel.x,LinearAccel.y,LinearAccel.z,Steering,LeftFrontSpeed,LeftBackSpeed,RightFrontSpeed,RightBackSpeed
Imu,27,635000000,,,,,,0.0,0.0,0.0,1.0,-0.1043261041201997,-0.0413988681209947,9.669914350979084,,,,,
Imu,27,636000000,,,,,,0.0,0.0,0.0,1.0,-0.0480370448324568,-0.0110659691813158,9.760119559360016,,,,,
WheelSpeeds,27,636000000,,,,,,,,,,,,,0.0,999.802978515625,-2.3003909587860107,996.331298828125,-1.1416949033737185
Imu,27,637000000,,,,,,0.0,0.0,0.0,1.0,-0.0655159790502841,-0.0609491573072425,9.760127427193982,,,,,
Imu,27,638000000,,,,,,-4.8575070363923695e-08,2.883605765960861e-07,-4.480591174654697e-12,0.9999999999999574,0.0078868222790431,-0.0198369858749825,9.75172647731542,,,,,
Imu,27,639000000,,,,,,-4.8575047133989384e-08,2.8836058512523655e-07,-4.426948993816475e-12,0.9999999999999574,0.106697995755348,0.0626410668115637,9.768739173866466,,,,,
Imu,27,640000000,,,,,,-4.857506263769291e-08,2.883605714448608e-07,-4.480627553257495e-12,0.9999999999999574,-0.0127965983392101,-0.0064993512570746,9.884560435658354,,,,,
Imu,27,641000000,,,,,,-4.857503939392697e-08,2.8836057997656065e-07,-4.426946129878867e-12,0.9999999999999574,0.05309562765913,0.0848941020780921,9.854648892265368,,,,,
WheelSpeeds,27,641000000,,,,,,,,,,,,,0.0,999.3314208984376,1.6227117776870728,998.4503784179688,0.5861890912055969
Imu,27,642000000,,,,,,-4.857505489812653e-08,2.8836056630823377e-07,-4.480626286886738e-12,0.9999999999999574,-0.1327237624151495,-0.1022985189303089,9.843288029376655,,,,,
Imu,27,643000000,,,,,,0.0,0.0,0.0,1.0,-0.1370706479989409,-0.1262798351597691,9.805126136543828,,,,,
Imu,27,644000000,,,,,,-4.857504717223583e-08,2.883605611703367e-07,-4.480629834002399e-12,0.9999999999999574,-0.0762613910723913,-0.0329036412827468,9.880362150106777,,,,,
Imu,27,645000000,,,,,,0.0,0.0,0.0,1.0,0.0524373922704501,0.0343965134065694,9.822076972637795,,,,,
Imu,27,646000000,,,,,,-4.8575039439467235e-08,2.883605560336216e-07,-4.480662715879895e-12,0.9999999999999574,-0.1027753555900071,-0.0218502050481253,9.747860159056724,,,,,
WheelSpeeds,27,646000000,,,,,,,,,,,,,0.0,997.70849609375,0.0419037006795406,997.3567504882812,0.5039675831794739
Imu,27,647000000,,,,,,-4.8575016218824624e-08,2.883605645631588e-07,-4.4270044462122e-12,0.9999999999999574,0.0057233037195655,0.0155081349628513,9.87995068740108,,,,,
Imu,27,648000000,,,,,,-4.8575031710550346e-08,2.8836055088943e-07,-4.4807319894413185e-12,0.9999999999999574,0.0495209254807883,-0.2048708911689144,9.83381800728324,,,,,
Imu,27,649000000,,,,,,-4.8575008478005685e-08,2.883605594123617e-07,-4.427105037624925e-12,0.9999999999999574,-0.0176384001715354,0.0637930945429183,9.877114325812736,,,,,
Cones,27,650000000,13.29762788050536,0.2259888065423319,2.0,,,,,,,,,,,,,,
Cones,27,650000000,9.345025582392884,0.3306799101681796,2.0,,,,,,,,,,,,,,
Cones,27,650000000,6.7276903592284265,0.4261317572216505,2.0,,,,,,,,,,,,,,
Cones,27,650000000,2.23495865448543,1.4355155558278343,2.0,,,,,,,,,,,,,,
Cones,27,650000000,13.046488980955504,-0.1488026687398113,1.0,,,,,,,,,,,,,,
Cones,27,650000000,9.149052931488022,-0.1933566523429903,1.0,,,,,,,,,,,,,,
Cones,27,650000000,6.384488568915918,-0.297285381981025,1.0,,,,,,,,,,,,,,
Cones,27,650000000,2.8011389729341416,-1.2719482567468057,1.0,,,,,,,,,,,,,,
Cones,27,650000000,3.60120586685638,-0.5718999944127977,0.0,,,,,,,,,,,,,,
Cones,27,650000000,3.898466411378055,-0.5071050289470194,0.0,,,,,,,,,,,,,,
Cones,27,650000000,4.049501027193792,0.7320657764085943,0.0,,,,,,,,,,,,,,
Cones,27,650000000,4.361896187064333,0.6686044513219549,0.0,,,,,,,,,,,,,,
Imu,27,650000000,,,,,,0.0,0.0,0.0,1.0,-0.0386642589079031,-0.1189614901855054,9.872859530996209,,,,,
Imu,27,651000000,,,,,,0.0,0.0,0.0,1.0,-0.0489777767422027,-0.0207937774886514,9.582041326016345,,,,,
WheelSpeeds,27,651000000,,,,,,,,,,,,,0.0,999.5518798828124,-0.8540605902671814,999.6376342773438,0.4963045120239258
Imu,27,652000000,,,,,,0.0,0.0,0.0,1.0,0.0608855265808616,0.13339405474693,9.84161402084428,,,,,
Imu,27,653000000,,,,,,-4.857499302007664e-08,2.883605491025445e-07,-4.427109887250753e-12,0.9999999999999574,-0.0125779652818957,0.0134030296803785,9.769603014508975,,,,,
Imu,27,654000000,,,,,,-4.857500852344704e-08,2.8836053543459694e-07,-4.480798332948355e-12,0.9999999999999574,0.0920151859799144,0.0324595134627118,9.830530201164194,,,,,
Imu,27,655000000,,,,,,0.0,0.0,0.0,1.0,-0.0047501644743905,-0.1191657865252308,9.881878028610153,,,,,
Imu,27,656000000,,,,,,-4.857500075684057e-08,2.883605302846699e-07,-4.480860263631941e-12,0.9999999999999574,0.2060001305379743,0.0056414656441,9.690896542640653,,,,,
WheelSpeeds,27,656000000,,,,,,,,,,,,,0.0,997.491455078125,0.2778776586055755,998.24853515625,-0.4579821228981018
Imu,27,657000000,,,,,,0.0,0.0,0.0,1.0,-0.0395347873486087,0.0023770900087516,9.720401304995614,,,,,
Imu,27,658000000,,,,,,-4.8574992997170855e-08,2.883605251545777e-07,-4.480920099073664e-12,0.9999999999999574,0.057669288577625,-0.1030170029927728,9.812887285891216,,,,,
Imu,27,659000000,,,,,,0.0,0.0,0.0,1.0,0.0741564219997664,0.1271468901947752,9.874473795875971,,,,,
Imu,27,660000000,,,,,,-4.857498525335906e-08,2.883605199983068e-07,-4.480966130053237e-12,0.9999999999999574,0.0089438272393421,0.0902655081234961,9.929813204714124,,,,,
Imu,27,661000000,,,,,,0.0,0.0,0.0,1.0,-0.006900581089755,-0.0979540939835674,9.876610130349746,,,,,
WheelSpeeds,27,661000000,,,,,,,,,,,,,0.0,1000.4430541992188,1.0639948844909668,998.51025390625,1.8103625774383545
Imu,27,662000000,,,,,,-4.8574977528477e-08,2.883605148607764e-07,-4.4809443065261975e-12,0.9999999999999574,0.0305746353347034,-0.09362105125023,9.628948624082753,,,,,
Imu,27,663000000,,,,,,-4.857495429518909e-08,2.8836052339715e-07,-4.4272786058900346e-12,0.9999999999999574,0.0534370841886819,-0.0868771169322498,9.766837491410136,,,,,
Imu,27,664000000,,,,,,-4.8574969810489924e-08,2.883605097170419e-07,-4.4809324738497195e-12,0.9999999999999574,-0.0875736794459887,-0.1099841275718244,9.86133544329928,,,,,
Imu,27,665000000,,,,,,-4.857494656267757e-08,2.883605182479952e-07,-4.427298491470862e-12,0.9999999999999574,-0.1697287201903609,-0.0150603161198624,9.773396518388852,,,,,
Imu,27,666000000,,,,,,-4.857496207040683e-08,2.883605045807307e-07,-4.480938843713156e-12,0.9999999999999574,0.1042631076539486,0.152794621376941,9.892546339911322,,,,,
WheelSpeeds,27,666000000,,,,,,,,,,,,,0.0,999.4829711914062,-0.6491377949714661,999.5955810546876,0.5522907972335815
Imu,27,667000000,,,,,,0.0,0.0,0.0,1.0,0.0785636848142475,-0.039859849711157,9.637660780533317,,,,,
Imu,27,668000000,,,,,,0.0,0.0,0.0,1.0,-0.0577675916156394,-0.0554841251657501,9.791568195301837,,,,,
Imu,27,669000000,,,,,,-4.8574931118700846e-08,2.883605079860062e-07,-4.427332803453424e-12,0.9999999999999574,0.1069695142808698,-0.1363424969652271,9.850472370745814,,,,,
Imu,27,670000000,,,,,,-4.85749466233911e-08,2.8836049430069496e-07,-4.481060386213552e-12,0.9999999999999574,0.0493851997087149,-0.0673315195660272,9.82711550996373,,,,,
Imu,27,671000000,,,,,,-4.85749234035402e-08,2.883605028438189e-07,-4.427402279741183e-12,0.9999999999999574,0.0049831309919999,0.0491380198476669,9.784969312089457,,,,,
WheelSpeeds,27,671000000,,,,,,,,,,,,,0.0,998.3807983398438,-0.2372044920921325,998.4080200195312,0.9887748956680298
Imu,27,672000000,,,,,,0.0,0.0,0.0,1.0,-0.0027249180147738,0.0842375516449448,9.880559272903811,,,,,
Imu,27,673000000,,,,,,-4.857491568462112e-08,2.883604977059584e-07,-4.4273654182615086e-12,0.9999999999999574,0.1021894245253183,-0.0024610478988776,9.746749109800811,,,,,
Imu,27,674000000,,,,,,-4.857493119255859e-08,2.8836048402595413e-07,-4.481007197252887e-12,0.9999999999999574,0.1495359397209975,-0.076358552505882,9.827010728979058,,,,,
Imu,27,675000000,,,,,,-4.8574907951281e-08,2.883604925640073e-07,-4.427329609763534e-12,0.9999999999999574,-0.0053487373521107,0.0090257829194134,9.657978322113738,,,,,
Imu,27,676000000,,,,,,-4.857492344473891e-08,2.883604788969837e-07,-4.481006236965692e-12,0.9999999999999574,0.0802422510748869,0.027960027122621,9.835660559482786,,,,,
WheelSpeeds,27,676000000,,,,,,,,,,,,,0.0,998.2783203125,0.0078861014917492,999.877197265625,-2.717735290527344
Imu,27,677000000,,,,,,-4.8574900208837116e-08,2.883604874269629e-07,-4.427417559116155e-12,0.9999999999999574,0.1516224094098218,0.0396928426333379,9.87575666225639,,,,,
Imu,27,678000000,,,,,,-4.8574915689981716e-08,2.88360473759798e-07,-4.4810728661203616e-12,0.9999999999999574,-0.0336609395845207,-0.0011389551393868,9.746973616468594,,,,,
Imu,27,679000000,,,,,,-4.85748924537404e-08,2.8836048228386565e-07,-4.4274324164322494e-12,0.9999999999999574,-0.0325309802629029,6.682493253567381e-05,9.807989641225666,,,,,
Imu,27,680000000,,,,,,0.0,0.0,0.0,1.0,-0.0119001796973315,-0.0504183013204441,9.903144613397195,,,,,
Imu,27,681000000,,,,,,-4.8574884723347846e-08,2.883604771405842e-07,-4.427442807739106e-12,0.9999999999999574,-0.0413151615194879,0.025456972609788,9.749258879419546,,,,,
WheelSpeeds,27,681000000,,,,,,,,,,,,,0.0,998.3871459960938,1.1633344888687134,1001.4452514648438,1.1646692752838137
Imu,27,682000000,,,,,,-4.8574900216402457e-08,2.883604634742232e-07,-4.4811755289562194e-12,0.9999999999999574,0.0220649836912841,-0.041402297258065,9.93746365706925,,,,,
Imu,27,683000000,,,,,,0.0,0.0,0.0,1.0,-0.0207637957695727,0.1501738123147192,9.874039389288228,,,,,
Imu,27,684000000,,,,,,0.0,0.0,0.0,1.0,0.0662349619734542,-0.0203521616796925,9.783295055335152,,,,,
Imu,27,685000000,,,,,,0.0,0.0,0.0,1.0,-0.0596465829913737,0.1305148611903929,9.795210118393914,,,,,
Imu,27,686000000,,,,,,-4.8574884737824195e-08,2.883604531796311e-07,-4.480896558097177e-12,0.9999999999999574,0.0875013779134348,0.130629199524348,9.647715433453405,,,,,
WheelSpeeds,27,686000000,,,,,,,,,,,,,0.0,999.4728393554688,-1.0305240154266355,999.3491821289062,-0.7446765899658203
Imu,27,687000000,,,,,,-4.8574861503810084e-08,2.883604617041651e-07,-4.427250731821045e-12,0.9999999999999574,0.019153612478466,-0.1448107249853947,9.686205962030344,,,,,
Imu,27,688000000,,,,,,0.0,0.0,0.0,1.0,0.0703737104647831,-0.0962379747365619,9.612689693722716,,,,,
Imu,27,689000000,,,,,,0.0,0.0,0.0,1.0,0.0624598797060041,0.0133386478314599,9.716682756117107,,,,,
Cones,27,690000000,13.364933873588834,0.2259119013335434,2.0,,,,,,,,,,,,,,
Cones,27,690000000,9.39040146754867,0.3333168784664849,2.0,,,,,,,,,,,,,,
Cones,27,690000000,6.6880798576559,0.4293992630192628,2.0,,,,,,,,,,,,,,
Cones,27,690000000,2.2305417441082347,1.4671888423932982,2.0,,,,,,,,,,,,,,
Cones,27,690000000,13.191428942261792,-0.14199907758062,1.0,,,,,,,,,,,,,,
Cones,27,690000000,9.264124056414872,-0.1945518985609643,1.0,,,,,,,,,,,,,,
Cones,27,690000000,6.3287438644341565,-0.2925112533514007,1.0,,,,,,,,,,,,,,
Cones,27,690000000,2.789947974877144,-1.2801281705489242,1.0,,,,,,,,,,,,,,
Cones,27,690000000,3.594499259137328,-0.555516727176857,0.0,,,,,,,,,,,,,,
Cones,27,690000000,3.893865046250588,-0.5024927090613452,0.0,,,,,,,,,,,,,,
Cones,27,690000000,4.05064237734713,0.724681805814841,0.0,,,,,,,,,,,,,,
Cones,27,690000000,4.39691510019758,0.6755926577597131,0.0,,,,,,,,,,,,,,
Imu,27,690000000,,,,,,-4.8574869227243215e-08,2.883604428881561e-07,-4.481088308715893e-12,0.9999999999999574,-0.0749871675082216,-0.0986137863622794,9.801052690309945,,,,,
Imu,27,691000000,,,,,,0.0,0.0,0.0,1.0,-0.1208316424887328,0.0505370707657675,9.78629836855951,,,,,
WheelSpeeds,27,691000000,,,,,,,,,,,,,0.0,997.9275512695312,0.1079643219709396,997.7962036132812,0.312042236328125
Imu,27,692000000,,,,,,-4.8574861474948415e-08,2.883604377649008e-07,-4.4810413676876116e-12,0.9999999999999574,-0.136005078008937,-0.0375043981061597,9.775779163404318,,,,,
Imu,27,693000000,,,,,,-4.8574838240431524e-08,2.88360446301151e-07,-4.427361547791769e-12,0.9999999999999574,0.0217972164232305,0.0685722126857535,9.725281435270478,,,,,
Imu,27,694000000,,,,,,0.0,0.0,0.0,1.0,0.1062189132789475,-0.0141262710497554,9.75997959929548,,,,,
Imu,27,695000000,,,,,,0.0,0.0,0.0,1.0,0.0198525567630645,0.0226551809644413,9.896421152915527,,,,,
Imu,27,696000000,,,,,,0.0,0.0,0.0,1.0,-0.039940400264448,-0.0808930741267035,9.66293760780042,,,,,
WheelSpeeds,27,696000000,,,,,,,,,,,,,0.0,999.8975219726562,-1.470753192901611,1000.4403686523438,0.5360015630722046
Imu,27,697000000,,,,,,-4.857482276658793e-08,2.883604360340773e-07,-4.427352757945419e-12,0.9999999999999574,0.1824836561280698,-0.0400737103091501,9.750479781187694,,,,,
Imu,27,698000000,,,,,,0.0,0.0,0.0,1.0,0.0409654458466271,0.022885242640118,9.82714971905523,,,,,
Imu,27,699000000,,,,,,0.0,0.0,0.0,1.0,0.1428794964255901,-0.0075065336123103,9.675014621344108,,,,,
Imu,27,700000000,,,,,,0.0,0.0,0.0,1.0,0.1282113335168708,0.0559888827987638,9.861702613754488,,,,,
Imu,27,701000000,,,,,,0.0,0.0,0.0,1.0,-0.0589002353990546,-0.0797296084791751,9.812412349183049,,,,,
WheelSpeeds,27,701000000,,,,,,,,,,,,,0.0,999.4890747070312,-0.1956730931997299,998.3710327148438,-0.3432063460350036
Imu,27,702000000,,,,,,0.0,0.0,0.0,1.0,0.0323549595891317,-0.0307315613895082,9.783026926204384,,,,,
Imu,27,703000000,,,,,,-4.85747995581323e-08,2.88360420612814e-07,-4.427422288645436e-12,0.9999999999999574,-0.145475193625263,-0.1216612954085116,9.832612426461704,,,,,
Imu,27,704000000,,,,,,-4.857481502880488e-08,2.883604069345929e-07,-4.481093574334804e-12,0.9999999999999574,0.0982521570552484,0.0312393502937344,10.03418212967764,,,,,
Imu,27,705000000,,,,,,-4.8574791784575066e-08,2.883604154707853e-07,-4.427499651366563e-12,0.9999999999999574,-0.0851244764348942,-0.0201743826553928,9.684054535655342,,,,,
Imu,27,706000000,,,,,,-4.857480727541866e-08,2.883604018044332e-07,-4.481038880267793e-12,0.9999999999999574,-0.0024239250813053,-0.007551803809487,9.807708115837311,,,,,
WheelSpeeds,27,706000000,,,,,,,,,,,,,0.0,999.1755981445312,-0.2052169442176818,999.2039794921876,1.795954942703247
Imu,27,707000000,,,,,,0.0,0.0,0.0,1.0,0.0137146789386135,-0.0458097848520709,9.94215711727596,,,,,
Imu,27,708000000,,,,,,0.0,0.0,0.0,1.0,-0.0544214181206087,-0.0383698284710658,9.903146949198478,,,,,
Imu,27,709000000,,,,,,-4.857477628541019e-08,2.8836040521431745e-07,-4.4274947454048906e-12,0.9999999999999574,-0.0069945749282962,-0.0521796257827923,9.828108240177231,,,,,
Imu,27,710000000,,,,,,0.0,0.0,0.0,1.0,0.0347129400489487,0.040610395264607,9.89269211659031,,,,,
Imu,27,711000000,,,,,,-4.8574768543544194e-08,2.88360400090948e-07,-4.427343004568253e-12,0.9999999999999574,0.0360240303908184,-0.0712933654412631,9.8131675556242,,,,,
WheelSpeeds,27,711000000,,,,,,,,,,,,,0.0,998.9189453125,1.231554627418518,998.1842651367188,0.7137742042541504
Imu,27,712000000,,,,,,0.0,0.0,0.0,1.0,-0.0531836691328628,-0.060044734785263,9.861238831733417,,,,,
Imu,27,713000000,,,,,,0.0,0.0,0.0,1.0,-0.0892860730824187,0.0749754146062159,9.829988246898363,,,,,
Imu,27,714000000,,,,,,0.0,0.0,0.0,1.0,0.0729796708774168,-0.0398999546470695,9.889386935217043,,,,,
Imu,27,715000000,,,,,,0.0,0.0,0.0,1.0,-0.0230971258702104,-0.0163668659089516,9.794395002322998,,,,,
Imu,27,716000000,,,,,,-4.85747685621582e-08,2.8836037616639005e-07,-4.480944579033388e-12,0.9999999999999574,0.0493002525422319,-0.086841474479649,9.830246214897858,,,,,
WheelSpeeds,27,716000000,,,,,,,,,,,,,0.0,998.9022216796876,-0.2023153752088546,998.7034301757812,2.226088285446167
Imu,27,717000000,,,,,,-4.8574745329368535e-08,2.8836038469125045e-07,-4.427295658907612e-12,0.9999999999999574,0.1116279443399957,-0.045284322484125,9.650121162298555,,,,,
Imu,27,718000000,,,,,,0.0,0.0,0.0,1.0,-0.0774434059766868,-0.1577735970588023,9.826073604855177,,,,,
Imu,27,719000000,,,,,,-4.85747375837008e-08,2.883603795550178e-07,-4.4274389164537866e-12,0.9999999999999574,0.0518850925486295,0.0015172870120574,9.8343307466262,,,,,
Imu,27,720000000,,,,,,-4.8574753081774996e-08,2.883603658887181e-07,-4.481087546239346e-12,0.9999999999999574,0.0598202087147839,-0.0136615814521893,9.855119881213858,,,,,
Imu,27,721000000,,,,,,-4.857472984407191e-08,2.883603744320876e-07,-4.427474397584989e-12,0.9999999999999574,0.0441003941786523,0.0821443175350418,9.91216279277587,,,,,
WheelSpeeds,27,721000000,,,,,,,,,,,,,0.0,997.8279418945312,1.5322589874267578,1000.9357299804688,0.0696952417492866
Imu,27,722000000,,,,,,0.0,0.0,0.0,1.0,-0.0811924022286291,-0.015969223707036,9.884313363633634,,,,,
Imu,27,723000000,,,,,,-4.8574722110644434e-08,2.88360369290862e-07,-4.427318639611985e-12,0.9999999999999574,-0.003200419710676,0.0710878194988587,9.764842436176105,,,,,
Imu,27,724000000,,,,,,0.0,0.0,0.0,1.0,-0.1092715630274464,0.1182490563815192,9.867512004021313,,,,,
Imu,27,725000000,,,,,,0.0,0.0,0.0,1.0,0.0947020399748763,-0.000263086371953,9.80624714082769,,,,,
Imu,27,726000000,,,,,,0.0,0.0,0.0,1.0,0.0078492140808159,-0.1337110762050419,9.773143189343502,,,,,
WheelSpeeds,27,726000000,,,,,,,,,,,,,0.0,998.8502197265624,-0.3028415441513061,1000.2400512695312,-2.00171446800232
Imu,27,727000000,,,,,,0.0,0.0,0.0,1.0,0.0653059779774896,-0.105361078149686,9.900622335446952,,,,,
Imu,27,728000000,,,,,,-4.8574722071729755e-08,2.883603453693247e-07,-4.481084902685761e-12,0.9999999999999574,-0.1119191086236021,0.0273311849060795,9.791228014126627,,,,,
Cones,27,730000000,13.151568705014354,0.2298080933459282,2.0,,,,,,,,,,,,,,
Cones,27,730000000,9.31521390331997,0.3331433646511417,2.0,,,,,,,,,,,,,,
Cones,27,730000000,6.705811292645604,0.4260122939710647,2.0,,,,,,,,,,,,,,
Cones,27,730000000,2.1806250933998887,1.466459577865676,2.0,,,,,,,,,,,,,,
Cones,27,730000000,13.04310206568482,-0.1492068273433741,1.0,,,,,,,,,,,,,,
Cones,27,730000000,9.170464315613554,-0.2024275719381208,1.0,,,,,,,,,,,,,,
Cones,27,730000000,6.296133205186324,-0.2958004754937925,1.0,,,,,,,,,,,,,,
Cones,27,730000000,2.8219649571924803,-1.2981732169058118,1.0,,,,,,,,,,,,,,
Cones,27,730000000,3.5732583803073896,-0.5586855423414435,0.0,,,,,,,,,,,,,,
Cones,27,730000000,3.809067283514172,-0.5190378307190431,0.0,,,,,,,,,,,,,,
Cones,27,730000000,4.030434946207816,0.7200800818565222,0.0,,,,,,,,,,,,,,
Cones,27,730000000,4.345489072630432,0.6725253804967095,0.0,,,,,,,,,,,,,,
Imu,27,730000000,,,,,,0.0,0.0,0.0,1.0,0.057810225165257,-0.0515922420531447,9.891821853968448,,,,,
Imu,27,731000000,,,,,,-4.857469107435856e-08,2.883603487780586e-07,-4.427399587428064e-12,0.9999999999999574,-0.0176769113950123,0.0135568881703788,9.847925610914244,,,,,
WheelSpeeds,27,731000000,,,,,,,,,,,,,0.0,1000.6815185546876,0.0497910752892494,998.3200073242188,-0.0258649885654449
Imu,27,732000000,,,,,,-4.8574706572019715e-08,2.883603351268428e-07,-4.480981058528851e-12,0.9999999999999574,0.028038332163391,-0.1623280366655541,9.757286729229389,,,,,
Imu,27,733000000,,,,,,0.0,0.0,0.0,1.0,-0.0630552952635319,-0.0802006701952251,9.735017444909133,,,,,
Imu,27,734000000,,,,,,0.0,0.0,0.0,1.0,0.0532653362688814,0.043538036798638,9.801748382042884,,,,,
Imu,27,735000000,,,,,,0.0,0.0,0.0,1.0,-0.016180176169256,-0.1237990520275478,9.938500199786803,,,,,
Imu,27,736000000,,,,,,0.0,0.0,0.0,1.0,-0.0643947777671794,0.0196923362920785,9.7721621237942,,,,,
WheelSpeeds,27,736000000,,,,,,,,,,,,,0.0,997.9932250976562,-0.6045531630516052,999.32958984375,0.1280664801597595
Imu,27,737000000,,,,,,-4.8574667810292886e-08,2.883603333997368e-07,-4.427391793366774e-12,0.9999999999999574,0.0230374595231653,0.0457641456866793,9.8377489462033,,,,,
Imu,27,738000000,,,,,,0.0,0.0,0.0,1.0,0.0271163459244641,-0.1188003987495064,9.82886415815043,,,,,
Imu,27,739000000,,,,,,-4.8574660048075017e-08,2.88360328270679e-07,-4.427453623863123e-12,0.9999999999999574,0.1045467674237122,-0.0141623272379004,10.014817008727816,,,,,
Imu,27,740000000,,,,,,-4.8574675534995395e-08,2.8836031460580786e-07,-4.481083159501605e-12,0.9999999999999574,-0.0118823340674706,-0.1174961727199688,9.944697171124004,,,,,
Imu,27,741000000,,,,,,0.0,0.0,0.0,1.0,0.1119611900927381,-0.0970737833721391,9.808302124170831,,,,,
WheelSpeeds,27,741000000,,,,,,,,,,,,,0.0,999.6753540039062,-0.1579071134328842,999.5164184570312,-0.7866087555885315
Imu,27,742000000,,,,,,0.0,0.0,0.0,1.0,-0.0322271797963459,-0.0091818835326734,9.8484234011497,,,,,
Imu,27,743000000,,,,,,0.0,0.0,0.0,1.0,0.06697800677117,0.0686151544103158,9.76680931095508,,,,,
Imu,27,744000000,,,,,,-4.857465998383757e-08,2.8836030435912213e-07,-4.481166683756475e-12,0.9999999999999574,0.0293145581514114,0.0496918145530604,9.68807580336843,,,,,
Imu,27,745000000,,,,,,-4.857463672822103e-08,2.883603128896552e-07,-4.427544337727248e-12,0.9999999999999574,-0.0461872534284919,-0.0389840841553802,9.781306315683263,,,,,
Imu,27,746000000,,,,,,0.0,0.0,0.0,1.0,-0.0553298392524929,0.0894747642676081,9.75469958717446,,,,,
WheelSpeeds,27,746000000,,,,,,,,,,,,,0.0,999.4776000976562,-0.8593292236328125,1000.7881469726562,1.213524580001831
Imu,27,747000000,,,,,,-4.857462898190237e-08,2.8836030776621925e-07,-4.42745794173077e-12,0.9999999999999574,-0.0798755523731293,0.0917420919451848,9.759299537136156,,,,,
Imu,27,748000000,,,,,,0.0,0.0,0.0,1.0,-0.0597981162073431,-0.1821873345094959,9.788620989453552,,,,,
Imu,27,749000000,,,,,,-4.8574621223336666e-08,2.883603026378391e-07,-4.427470429160625e-12,0.9999999999999574,-0.0154969827840119,-0.0927080472818668,9.740246032076923,,,,,
Imu,27,750000000,,,,,,0.0,0.0,0.0,1.0,0.0858968486388981,-0.0103452641791252,9.7976572672339,,,,,
Imu,27,751000000,,,,,,0.0,0.0,0.0,1.0,0.0657260492980184,0.0062751249522347,9.875962999382718,,,,,
WheelSpeeds,27,751000000,,,,,,,,,,,,,0.0,998.96142578125,1.327831745147705,999.4160766601562,0.3459172248840332
Imu,27,752000000,,,,,,-4.8574628959929334e-08,2.8836028383760895e-07,-4.481004706453424e-12,0.9999999999999574,-0.0285268016180201,-0.205752695539196,9.834031768486428,,,,,
Imu,27,753000000,,,,,,0.0,0.0,0.0,1.0,-0.1101117213954875,-0.0150374884262422,9.778122452086006,,,,,
Imu,27,754000000,,,,,,0.0,0.0,0.0,1.0,0.0145475100774498,0.1119218078326668,9.84011293761663,,,,,
Imu,27,755000000,,,,,,0.0,0.0,0.0,1.0,0.1265957481298654,-0.0270131952957318,9.760769417105488,,,,,
Imu,27,756000000,,,,,,0.0,0.0,0.0,1.0,-0.0258379982609274,-0.1839072142059542,9.697748594876778,,,,,
WheelSpeeds,27,756000000,,,,,,,,,,,,,0.0,998.7157592773438,-0.1722834259271621,998.115966796875,0.2000200003385543
Imu,27,757000000,,,,,,-4.8574590225040936e-08,2.883602821215778e-07,-4.4274545074421055e-12,0.9999999999999574,0.0671803872517589,-0.0521975361219247,9.9608372569739,,,,,
Imu,27,758000000,,,,,,0.0,0.0,0.0,1.0,-2.7435010192709884e-05,-0.1594799914374831,9.915029782361689,,,,,
Imu,27,759000000,,,,,,0.0,0.0,0.0,1.0,0.0040189208380359,-0.0229540262872328,9.98620160052997,,,,,
Imu,27,760000000,,,,,,0.0,0.0,0.0,1.0,0.0127003485140584,-0.0822728344462815,9.893762064059636,,,,,
Imu,27,761000000,,,,,,0.0,0.0,0.0,1.0,-0.108040417629948,-0.0107546673126482,9.888456269090604,,,,,
WheelSpeeds,27,761000000,,,,,,,,,,,,,0.0,999.7439575195312,0.1409520357847213,999.5303955078124,0.0806152448058128
Imu,27,762000000,,,,,,0.0,0.0,0.0,1.0,-0.044766071338803,0.0986745450349682,9.935797401768552,,,,,
Imu,27,763000000,,,,,,0.0,0.0,0.0,1.0,-0.0906737539624344,-0.2372570073725197,9.825008008762737,,,,,
Imu,27,764000000,,,,,,0.0,0.0,0.0,1.0,-0.0487059526526224,-0.0514951581189426,9.790699170175662,,,,,
Imu,27,765000000,,,,,,0.0,0.0,0.0,1.0,-0.0197348645458964,0.0589186776337025,9.774877293808627,,,,,
Imu,27,766000000,,,,,,0.0,0.0,0.0,1.0,0.0646808149529773,-0.0152268345885801,9.846691849067897,,,,,
WheelSpeeds,27,766000000,,,,,,,,,,,,,0.0,999.16796875,1.0179513692855835,998.6287231445312,0.0074203782714903
Imu,27,767000000,,,,,,-4.8574551437713615e-08,2.883602565193589e-07,-4.427483030037285e-12,0.9999999999999574,-0.1067542996680547,-0.1356184593691914,9.677427049652218,,,,,
Imu,27,768000000,,,,,,0.0,0.0,0.0,1.0,-0.0238575530777819,0.1282608792935102,9.666050054841874,,,,,
Imu,27,769000000,,,,,,0.0,0.0,0.0,1.0,-0.0381871389840433,-0.0033047820062992,9.83902978150168,,,,,
Cones,27,770000000,13.285420446722044,0.2312065050606269,2.0,,,,,,,,,,,,,,
Cones,27,770000000,9.446726449724284,0.3237062922214109,2.0,,,,,,,,,,,,,,
Cones,27,770000000,6.666930608662463,0.4275600129392759,2.0,,,,,,,,,,,,,,
Cones,27,770000000,2.22357653284145,1.4635925792981532,2.0,,,,,,,,,,,,,,
